 time            v(adc0)         v(adc1)         v(adc2)         v(adc3)         v(adc4)         v(adc5)         v(adc6)         v(adc7)        
 8.02446152e-06 -1.50763374e-07 -1.50763374e-07 -1.50763304e-07 -1.50763374e-07 -1.51838339e-07 -1.51838339e-07 -1.50763383e-07 -1.51394419e-07 
 8.02646152e-06  1.57274236e-07  1.57274236e-07  1.57274169e-07  1.57274237e-07  1.58364683e-07  1.58364683e-07  1.57274246e-07  1.57916117e-07 
 8.02846152e-06 -1.45153486e-07 -1.45153486e-07 -1.45153421e-07 -1.45153486e-07 -1.46259379e-07 -1.46259379e-07 -1.45153495e-07 -1.45806248e-07 
 8.03046152e-06  1.51670660e-07  1.51670660e-07  1.51670598e-07  1.51670660e-07  1.52791953e-07  1.52791953e-07  1.51670670e-07  1.52334340e-07 
 8.03246152e-06 -1.39557652e-07 -1.39557652e-07 -1.39557593e-07 -1.39557653e-07 -1.40694304e-07 -1.40694304e-07 -1.39557663e-07 -1.40232289e-07 
 8.03446152e-06  1.46083921e-07  1.46083921e-07  1.46083865e-07  1.46083921e-07  1.47235878e-07  1.47235878e-07  1.46083932e-07  1.46769545e-07 
 8.03646152e-06 -1.33981363e-07 -1.33981363e-07 -1.33981311e-07 -1.33981364e-07 -1.35148578e-07 -1.35148578e-07 -1.33981374e-07 -1.34678007e-07 
 8.03846152e-06  1.40519356e-07  1.40519356e-07  1.40519306e-07  1.40519356e-07  1.41701771e-07  1.41701770e-07  1.40519367e-07  1.41227045e-07 
 8.04046152e-06 -1.28429804e-07 -1.28429804e-07 -1.28429758e-07 -1.28429804e-07 -1.29627365e-07 -1.29627365e-07 -1.28429815e-07 -1.29148565e-07 
 8.04246152e-06  1.34982002e-07  1.34982002e-07  1.34981958e-07  1.34982002e-07  1.36194644e-07  1.36194644e-07  1.34982013e-07  1.35711853e-07 
 8.04446152e-06 -1.22907864e-07 -1.22907864e-07 -1.22907824e-07 -1.22907864e-07 -1.24135530e-07 -1.24135530e-07 -1.22907876e-07 -1.23648827e-07 
 8.04646152e-06  1.29476603e-07  1.29476603e-07  1.29476567e-07  1.29476603e-07  1.30719223e-07  1.30719223e-07  1.29476615e-07  1.30228690e-07 
 8.04846152e-06 -1.17420147e-07 -1.17420147e-07 -1.17420115e-07 -1.17420148e-07 -1.18677655e-07 -1.18677655e-07 -1.17420159e-07 -1.18183373e-07 
 8.05046152e-06  1.24007624e-07  1.24007624e-07  1.24007595e-07  1.24007624e-07  1.25279946e-07  1.25279946e-07  1.24007636e-07  1.24781995e-07 
 8.05246152e-06 -1.11970978e-07 -1.11970978e-07 -1.11970953e-07 -1.11970978e-07 -1.13258043e-07 -1.13258043e-07 -1.11970991e-07 -1.12756505e-07 
 8.05446152e-06  1.18579253e-07  1.18579253e-07  1.18579231e-07  1.18579253e-07  1.19880980e-07  1.19880980e-07  1.18579265e-07  1.19375935e-07 
 8.05646152e-06 -1.06564412e-07 -1.06564412e-07 -1.06564394e-07 -1.06564412e-07 -1.07880726e-07 -1.07880726e-07 -1.06564425e-07 -1.07372253e-07 
 8.05846152e-06  1.13195414e-07  1.13195414e-07  1.13195400e-07  1.13195414e-07  1.14526229e-07  1.14526229e-07  1.13195427e-07  1.14014408e-07 
 8.06046152e-06 -1.01204243e-07 -1.01204243e-07 -1.01204233e-07 -1.01204244e-07 -1.02549478e-07 -1.02549478e-07 -1.01204257e-07 -1.02034388e-07 
 8.06246152e-06  1.07889734e-07  1.07889734e-07  1.07889728e-07  1.07889734e-07  1.09249738e-07  1.09249738e-07  1.07889748e-07  1.08731293e-07 
 8.06446152e-06 -9.58895082e-08 -9.58895081e-08 -9.58895062e-08 -9.58895083e-08 -9.72633394e-08 -9.72633394e-08 -9.58895222e-08 -9.67419438e-08 
 8.06646152e-06  1.02571555e-07  1.02571555e-07  1.02571557e-07  1.02571555e-07  1.03959531e-07  1.03959531e-07  1.02571570e-07  1.03435104e-07 
 8.06846152e-06 -9.06331167e-08 -9.06331167e-08 -9.06331232e-08 -9.06331168e-08 -9.20351438e-08 -9.20351438e-08 -9.06331313e-08 -9.15077631e-08 
 8.07046152e-06  9.73428971e-08  9.73428971e-08  9.73429079e-08  9.73428973e-08  9.87588762e-08  9.87588762e-08  9.73429120e-08  9.82286195e-08 
 8.07246152e-06 -8.54329591e-08 -8.54329591e-08 -8.54329743e-08 -8.54329593e-08 -8.68627921e-08 -8.68627921e-08 -8.54329743e-08 -8.63297372e-08 
 8.07446152e-06  9.21719238e-08  9.21719238e-08  9.21719433e-08  9.21719240e-08  9.36155065e-08  9.36155065e-08  9.21719393e-08  9.30797299e-08 
 8.07646152e-06 -8.02918819e-08 -8.02918819e-08 -8.02919059e-08 -8.02918821e-08 -8.17491110e-08 -8.17491111e-08 -8.02918976e-08 -8.12106899e-08 
 8.07846152e-06  8.70613717e-08  8.70613718e-08  8.70614003e-08  8.70613720e-08  8.85321388e-08  8.85321388e-08  8.70613878e-08  8.79911488e-08 
 8.08046152e-06 -7.52125135e-08 -7.52125134e-08 -7.52125466e-08 -7.52125138e-08 -7.66967102e-08 -7.66967102e-08 -7.52125298e-08 -7.61532276e-08 
 8.08246152e-06  8.20137637e-08  8.20137637e-08  8.20138014e-08  8.20137639e-08  8.35112770e-08  8.35112770e-08  8.20137803e-08  8.29653766e-08 
 8.08446152e-06 -7.01972730e-08 -7.01972730e-08 -7.01973154e-08 -7.01972732e-08 -7.17079899e-08 -7.17079899e-08 -7.01972899e-08 -7.11597472e-08 
 8.08646152e-06  7.70314173e-08  7.70314173e-08  7.70314645e-08  7.70314175e-08  7.85552205e-08  7.85552205e-08  7.70314346e-08  7.80047094e-08 
 8.08846152e-06 -6.52483786e-08 -6.52483786e-08 -6.52484305e-08 -6.52483788e-08 -6.67851504e-08 -6.67851504e-08 -6.52483961e-08 -6.62324456e-08 
 8.09046152e-06  7.21164533e-08  7.21164534e-08  7.21165102e-08  7.21164536e-08  7.36660723e-08  7.36660724e-08  7.21164712e-08  7.31112468e-08 
 8.09246152e-06 -6.03678559e-08 -6.03678559e-08 -6.03679176e-08 -6.03678562e-08 -6.19301999e-08 -6.19301999e-08 -6.03678740e-08 -6.13733275e-08 
 8.09446152e-06  6.72708045e-08  6.72708045e-08  6.72708710e-08  6.72708047e-08  6.88457480e-08  6.88457480e-08  6.72708228e-08  6.82869006e-08 
 8.09646152e-06 -5.55575463e-08 -5.55575463e-08 -5.55576178e-08 -5.55575465e-08 -5.71449628e-08 -5.71449628e-08 -5.55575649e-08 -5.65842136e-08 
 8.09846152e-06  6.24962226e-08  6.24962226e-08  6.24962992e-08  6.24962229e-08  6.40959829e-08  6.40959829e-08  6.24962416e-08  6.35334028e-08 
 8.10046152e-06 -5.08191145e-08 -5.08191145e-08 -5.08191961e-08 -5.08191147e-08 -5.24310877e-08 -5.24310877e-08 -5.08191337e-08 -5.18667488e-08 
 8.10246152e-06  5.77942876e-08  5.77942876e-08  5.77943743e-08  5.77942879e-08  5.94183408e-08  5.94183408e-08  5.77943072e-08  5.88523131e-08 
 8.10446152e-06 -4.61540569e-08 -4.61540569e-08 -4.61541488e-08 -4.61540572e-08 -4.77900555e-08 -4.77900555e-08 -4.61540768e-08 -4.72224101e-08 
 8.10646152e-06  5.31664143e-08  5.31664144e-08  5.31665114e-08  5.31664146e-08  5.48142216e-08  5.48142216e-08  5.31664345e-08  5.42450274e-08 
 8.10846152e-06 -4.15637091e-08 -4.15637091e-08 -4.15638114e-08 -4.15637093e-08 -4.32231865e-08 -4.32231865e-08 -4.15637296e-08 -4.26525139e-08 
 8.11046152e-06  4.86138606e-08  4.86138606e-08  4.86139682e-08  4.86138609e-08  5.02848683e-08  5.02848683e-08  4.86138814e-08  4.97127850e-08 
 8.11246152e-06 -3.70492529e-08 -3.70492529e-08 -3.70493657e-08 -3.70492531e-08 -3.87316484e-08 -3.87316485e-08 -3.70492739e-08 -3.81582239e-08 
 8.11446152e-06  4.41377344e-08  4.41377344e-08  4.41378526e-08  4.41377347e-08  4.58313748e-08  4.58313748e-08  4.41377558e-08  4.52566756e-08 
 8.11646152e-06 -3.26050710e-08 -3.26050711e-08 -3.26051947e-08 -3.26050714e-08 -3.43092672e-08 -3.43092672e-08 -3.26050928e-08 -3.37335432e-08 
 8.11846152e-06  3.97427239e-08  3.97427239e-08  3.97428529e-08  3.97427242e-08  4.14583944e-08  4.14583945e-08  3.97427459e-08  4.08813515e-08 
 8.12046152e-06 -2.82554994e-08 -2.82554994e-08 -2.82556339e-08 -2.82554997e-08 -2.99819752e-08 -2.99819752e-08 -2.82555217e-08 -2.94038588e-08 
 8.12246152e-06  3.54217418e-08  3.54217418e-08  3.54218818e-08  3.54217421e-08  3.71588736e-08  3.71588736e-08  3.54217644e-08  3.65797484e-08 
 8.12446152e-06 -2.39739385e-08 -2.39739386e-08 -2.39740840e-08 -2.39739388e-08 -2.57215740e-08 -2.57215741e-08 -2.39739614e-08 -2.51415062e-08 
 8.12646152e-06  3.11797350e-08  3.11797351e-08  3.11798860e-08  3.11797353e-08  3.29377222e-08  3.29377223e-08  3.11797582e-08  3.23567754e-08 
 8.12846152e-06 -1.97716535e-08 -1.97716535e-08 -1.97718101e-08 -1.97716538e-08 -2.15398371e-08 -2.15398372e-08 -1.97716770e-08 -2.09580766e-08 
 8.13046152e-06  2.70222546e-08  2.70222547e-08  2.70224168e-08  2.70222549e-08  2.88010455e-08  2.88010455e-08  2.70222785e-08  2.82183504e-08 
 8.13246152e-06 -1.56455517e-08 -1.56455518e-08 -1.56457195e-08 -1.56455520e-08 -1.74336807e-08 -1.74336808e-08 -1.56455759e-08 -1.68504794e-08 
 8.13446152e-06  2.29314587e-08  2.29314588e-08  2.29316321e-08  2.29314590e-08  2.47293132e-08  2.47293133e-08  2.29314831e-08  2.41454859e-08 
 8.13646152e-06 -1.16037225e-08 -1.16037225e-08 -1.16039016e-08 -1.16037228e-08 -1.34111418e-08 -1.34111418e-08 -1.16037472e-08 -1.28267517e-08 
 8.13846152e-06  1.89298021e-08  1.89298021e-08  1.89299867e-08  1.89298023e-08  2.07466269e-08  2.07466269e-08  1.89298271e-08  2.01617340e-08 
 8.14046152e-06 -7.64232386e-09 -7.64232389e-09 -7.64251425e-09 -7.64232414e-09 -9.46839117e-09 -9.46839119e-09 -7.64234921e-09 -8.88305765e-09 
 8.14246152e-06  1.50086879e-08  1.50086880e-08  1.50088840e-08  1.50086882e-08  1.68438364e-08  1.68438364e-08  1.50087136e-08  1.62581211e-08 
 8.14446152e-06 -3.76203557e-09 -3.76203558e-09 -3.76223733e-09 -3.76203579e-09 -5.60561882e-09 -5.60561884e-09 -3.76206148e-09 -5.01967016e-09 
 8.14646152e-06  1.11692246e-08  1.11692246e-08  1.11694321e-08  1.11692248e-08  1.30210833e-08  1.30210833e-08  1.11692508e-08  1.24349582e-08 
 8.14846152e-06  3.41765986e-11  3.41765826e-11  3.39634407e-11  3.41764066e-11 -1.82568505e-09 -1.82568507e-09  3.41500475e-11 -1.23953924e-09 
 8.15046152e-06  7.41443008e-09  7.41443012e-09  7.41464899e-09  7.41443029e-09  9.28213286e-09  9.28213288e-09  7.41445691e-09  8.69602421e-09 
 8.15246152e-06  3.75091694e-09  3.75091692e-09  3.75069233e-09  3.75091677e-09  1.87551921e-09  1.87551922e-09  3.75088985e-09  2.46153865e-09 
 8.15446152e-06  3.73883717e-09  3.73883724e-09  3.73906761e-09  3.73883738e-09  5.62223851e-09  5.62223853e-09  3.73886463e-09  5.03628350e-09 
 8.15646152e-06  7.38373352e-09  7.38373348e-09  7.38349726e-09  7.38373335e-09  5.49250457e-09  5.49250454e-09  7.38370576e-09  6.07833827e-09 
 8.15846152e-06  1.46262820e-10  1.46262956e-10  1.46504974e-10  1.46263068e-10  2.04525770e-09  2.04525773e-09  1.46290911e-10  1.45949758e-09 
 8.16046152e-06  1.09361172e-08  1.09361172e-08  1.09358693e-08  1.09361170e-08  9.02953473e-09  9.02953470e-09  1.09360888e-08  9.61516460e-09 
 8.16246152e-06 -3.36598076e-09 -3.36598070e-09 -3.36572692e-09 -3.36598050e-09 -1.45197622e-09 -1.45197619e-09 -3.36595206e-09 -2.03742224e-09 
 8.16446152e-06  1.44129762e-08  1.44129761e-08  1.44127164e-08  1.44129759e-08  1.24911339e-08  1.24911339e-08  1.44129471e-08  1.30765242e-08 
 8.16646152e-06 -6.79282448e-09 -6.79282438e-09 -6.79255899e-09 -6.79282423e-09 -4.86512319e-09 -4.86512316e-09 -6.79279519e-09 -5.44985159e-09 
 8.16846152e-06  1.78065581e-08  1.78065580e-08  1.78062866e-08  1.78065579e-08  1.58707395e-08  1.58707395e-08  1.78065285e-08  1.64554918e-08 
 8.17046152e-06 -1.01477545e-08 -1.01477544e-08 -1.01474773e-08 -1.01477543e-08 -8.20583240e-09 -8.20583240e-09 -1.01477246e-08 -8.79000086e-09 
 8.17246152e-06  2.11106000e-08  2.11105999e-08  2.11103168e-08  2.11105998e-08  1.91621306e-08  1.91621306e-08  2.11105698e-08  1.97458488e-08 
 8.17446152e-06 -1.34211711e-08 -1.34211710e-08 -1.34208821e-08 -1.34211709e-08 -1.14663237e-08 -1.14663237e-08 -1.34211406e-08 -1.20495411e-08 
 8.17646152e-06  2.43524149e-08  2.43524149e-08  2.43521200e-08  2.43524148e-08  2.23907634e-08  2.23907634e-08  2.43523841e-08  2.29736111e-08 
 8.17846152e-06 -1.66127275e-08 -1.66127274e-08 -1.66124267e-08 -1.66127273e-08 -1.46456809e-08 -1.46456809e-08 -1.66126964e-08 -1.52277414e-08 
 8.18046152e-06  2.75059138e-08  2.75059137e-08  2.75056071e-08  2.75059137e-08  2.55324107e-08  2.55324106e-08  2.75058824e-08  2.61140013e-08 
 8.18246152e-06 -1.97198111e-08 -1.97198111e-08 -1.97194988e-08 -1.97198110e-08 -1.77418817e-08 -1.77418817e-08 -1.97197795e-08 -1.83224049e-08 
 8.18446152e-06  3.05845382e-08  3.05845382e-08  3.05842199e-08  3.05845381e-08  2.85998662e-08  2.85998661e-08  3.05845063e-08  2.91800059e-08 
 8.18646152e-06 -2.27575965e-08 -2.27575964e-08 -2.27572724e-08 -2.27575963e-08 -2.07688591e-08 -2.07688590e-08 -2.27575642e-08 -2.13478360e-08 
 8.18846152e-06  3.35745818e-08  3.35745817e-08  3.35742518e-08  3.35745817e-08  3.15800689e-08  3.15800688e-08  3.35745493e-08  3.21583845e-08 
 8.19046152e-06 -2.57208866e-08 -2.57208865e-08 -2.57205508e-08 -2.57208865e-08 -2.37220293e-08 -2.37220293e-08 -2.57208538e-08 -2.42992727e-08 
 8.19246152e-06  3.65120910e-08  3.65120910e-08  3.65117492e-08  3.65120910e-08  3.45071897e-08  3.45071897e-08  3.65120579e-08  3.50838589e-08 
 8.19446152e-06 -2.86044345e-08 -2.86044345e-08 -2.86040871e-08 -2.86044345e-08 -2.65961914e-08 -2.65961913e-08 -2.86044011e-08 -2.71715142e-08 
 8.19646152e-06  3.93594276e-08  3.93594276e-08  3.93590741e-08  3.93594276e-08  3.73454906e-08  3.73454906e-08  3.93593939e-08  3.79201470e-08 
 8.19846152e-06 -3.14121236e-08 -3.14121236e-08 -3.14117645e-08 -3.14121236e-08 -2.93952058e-08 -2.93952057e-08 -3.14120896e-08 -2.99684273e-08 
 8.20046152e-06  4.21312251e-08  4.21312251e-08  4.21308600e-08  4.21312251e-08  4.01089641e-08  4.01089640e-08  4.21311909e-08  4.06814291e-08 
 8.20246152e-06 -3.41447005e-08 -3.41447004e-08 -3.41443298e-08 -3.41447005e-08 -3.21198189e-08 -3.21198189e-08 -3.41446659e-08 -3.26907633e-08 
 8.20446152e-06  4.48282488e-08  4.48282487e-08  4.48278721e-08  4.48282487e-08  4.27983750e-08  4.27983749e-08  4.48282139e-08  4.33684748e-08 
 8.20646152e-06 -3.68029471e-08 -3.68029471e-08 -3.68025649e-08 -3.68029471e-08 -3.47708124e-08 -3.47708123e-08 -3.68029120e-08 -3.53393080e-08 
 8.20846152e-06  4.74512976e-08  4.74512975e-08  4.74509094e-08  4.74512976e-08  4.54145215e-08  4.54145215e-08  4.74512621e-08  4.59820867e-08 
 8.21046152e-06 -3.93876781e-08 -3.93876780e-08 -3.93872844e-08 -3.93876781e-08 -3.73489997e-08 -3.73489997e-08 -3.93876424e-08 -3.79148792e-08 
 8.21246152e-06  5.00012022e-08  5.00012021e-08  5.00008025e-08  5.00012022e-08  4.79582331e-08  4.79582330e-08  5.00011662e-08  4.85230983e-08 
 8.21446152e-06 -4.18997380e-08 -4.18997379e-08 -4.18993329e-08 -4.18997380e-08 -3.98552239e-08 -3.98552238e-08 -4.18997017e-08 -4.04183244e-08 
 8.21646152e-06  5.24788215e-08  5.24788214e-08  5.24784105e-08  5.24788215e-08  5.04303668e-08  5.04303667e-08  5.24787849e-08  5.09923713e-08 
 8.21846152e-06 -4.43399986e-08 -4.43399985e-08 -4.43395821e-08 -4.43399986e-08 -4.22903545e-08 -4.22903544e-08 -4.43399617e-08 -4.28505175e-08 
 8.22046152e-06  5.48850407e-08  5.48850406e-08  5.48846183e-08  5.48850407e-08  5.28318054e-08  5.28318053e-08  5.48850035e-08  5.33907926e-08 
 8.22246152e-06 -4.67093563e-08 -4.67093563e-08 -4.67089286e-08 -4.67093563e-08 -4.46552856e-08 -4.46552856e-08 -4.67093189e-08 -4.52123568e-08 
 8.22446152e-06  5.72207682e-08  5.72207682e-08  5.72203347e-08  5.72207683e-08  5.51634549e-08  5.51634548e-08  5.72207305e-08  5.57192725e-08 
 8.22646152e-06 -4.90087302e-08 -4.90087301e-08 -4.90082913e-08 -4.90087302e-08 -4.69509334e-08 -4.69509333e-08 -4.90086922e-08 -4.75047626e-08 
 8.22846152e-06  5.94869342e-08  5.94869341e-08  5.94864896e-08  5.94869343e-08  5.74262419e-08  5.74262418e-08  5.94868960e-08  5.79787420e-08 
 8.23046152e-06 -5.12390593e-08 -5.12390593e-08 -5.12386095e-08 -5.12390595e-08 -4.91782334e-08 -4.91782333e-08 -5.12390209e-08 -4.97286748e-08 
 8.23246152e-06  6.16844877e-08  6.16844876e-08  6.16840319e-08  6.16844877e-08  5.96211119e-08  5.96211119e-08  6.16844488e-08  6.01701505e-08 
 8.23446152e-06 -5.34013010e-08 -5.34013009e-08 -5.34008401e-08 -5.34013011e-08 -5.13381390e-08 -5.13381389e-08 -5.34012619e-08 -5.18850509e-08 
 8.23646152e-06  6.38143946e-08  6.38143945e-08  6.38139280e-08  6.38143946e-08  6.17490270e-08  6.17490269e-08  6.38143552e-08  6.22944643e-08 
 8.23846152e-06 -5.54964283e-08 -5.54964282e-08 -5.54959565e-08 -5.54964283e-08 -5.34316190e-08 -5.34316189e-08 -5.54963887e-08 -5.39748639e-08 
 8.24000000e-06  6.61876566e-08  6.61876565e-08  6.61871775e-08  6.61876566e-08  6.41206561e-08  6.41206561e-08  6.61876166e-08  6.46618356e-08 
 8.24020000e-06  2.27894473e-09  2.27894471e-09  2.27895757e-09  2.27894472e-09  2.27738789e-09  2.27738792e-09  2.27894536e-09  2.28278018e-09 
 8.24060000e-06  6.86079582e-09  6.86079583e-09  6.86078330e-09  6.86079584e-09  6.86428488e-09  6.86428485e-09  6.86079521e-09  6.85852616e-09 
 8.24140000e-06  2.54338152e-09  2.54338154e-09  2.54339391e-09  2.54338151e-09  2.53893454e-09  2.53893460e-09  2.54338211e-09  2.54486271e-09 
 8.24246255e-06  6.70769147e-09  6.70769146e-09  6.70767925e-09  6.70769147e-09  6.71262997e-09  6.71262993e-09  6.70769087e-09  6.70680609e-09 
 8.24341762e-06  2.68185583e-09  2.68185582e-09  2.68186789e-09  2.68185582e-09  2.67832880e-09  2.67832885e-09  2.68185642e-09  2.68207673e-09 
 8.24437669e-06  6.55860108e-09  6.55860103e-09  6.55858921e-09  6.55860108e-09  6.55427778e-09  6.55427770e-09  6.55860051e-09  6.55904263e-09 
 8.24500000e-06  2.89288958e-09  2.89288966e-09  2.89290113e-09  2.89288956e-09  2.93980082e-09  2.93980091e-09  2.89289008e-09  2.89143069e-09 
 8.24509728e-06  4.38444643e-09  4.38444650e-09  4.38444673e-09  4.38444650e-09  4.07975403e-09  4.07975396e-09  4.38444652e-09  4.38597467e-09 
 8.24529185e-06  4.77932652e-09  4.77932644e-09  4.77932935e-09  4.77932672e-09  5.45897049e-09  5.45897050e-09  4.77932675e-09  4.77823901e-09 
 8.24568099e-06  4.82194289e-09  4.82194292e-09  4.82193628e-09  4.82194253e-09  4.00683977e-09  4.00683982e-09  4.82194259e-09  4.82260791e-09 
 8.24627213e-06  4.19792173e-09  4.19792164e-09  4.19793199e-09  4.19792204e-09  5.05427380e-09  5.05427372e-09  4.19792200e-09  4.19762068e-09 
 8.24738413e-06  5.31410835e-09  5.31410846e-09  5.31409567e-09  5.31410809e-09  4.45357202e-09  4.45357203e-09  5.31410813e-09  5.31418919e-09 
 8.24938413e-06  3.88214378e-09  3.88214373e-09  3.88215800e-09  3.88214397e-09  4.73953546e-09  4.73953546e-09  3.88214401e-09  3.88219290e-09 
 8.25138413e-06  5.56290279e-09  5.56290283e-09  5.56288691e-09  5.56290252e-09  4.71254888e-09  4.71254888e-09  5.56290257e-09  5.56271873e-09 
 8.25338413e-06  3.61688331e-09  3.61688323e-09  3.61690096e-09  3.61688347e-09  4.45634392e-09  4.45634388e-09  3.61688345e-09  3.61720694e-09 
 8.25538413e-06  5.84451978e-09  5.84451984e-09  5.84450015e-09  5.84451956e-09  5.01975433e-09  5.01975434e-09  5.84451958e-09  5.84405208e-09 
 8.25738413e-06  3.31906825e-09  3.31906820e-09  3.31908988e-09  3.31906838e-09  4.12540540e-09  4.12540541e-09  3.31906836e-09  3.31968392e-09 
 8.25938413e-06  6.15832802e-09  6.15832812e-09  6.15830416e-09  6.15832794e-09  5.37407111e-09  5.37407112e-09  6.15832797e-09  6.15756068e-09 
 8.26138413e-06  2.98951489e-09  2.98951486e-09  2.98954122e-09  2.98951497e-09  3.74813232e-09  3.74813236e-09  2.98951496e-09  2.99043715e-09 
 8.26338413e-06  6.50333726e-09  6.50333729e-09  6.50330842e-09  6.50333715e-09  5.77381654e-09  5.77381655e-09  6.50333713e-09  6.50225725e-09 
 8.26538413e-06  2.62937674e-09  2.62937671e-09  2.62940822e-09  2.62937685e-09  3.32645417e-09  3.32645416e-09  2.62937683e-09  2.63061691e-09 
 8.26738413e-06  6.87824181e-09  6.87824183e-09  6.87820745e-09  6.87824174e-09  6.21683708e-09  6.21683706e-09  6.87824177e-09  6.87683957e-09 
 8.26938413e-06  2.24010078e-09  2.24010076e-09  2.24013811e-09  2.24010086e-09  2.86272661e-09  2.86272659e-09  2.24010082e-09  2.24166655e-09 
 8.27138413e-06  7.28146385e-09  7.28146388e-09  7.28142342e-09  7.28146380e-09  6.70059547e-09  6.70059552e-09  7.28146387e-09  7.27973351e-09 
 8.27338413e-06  1.82338523e-09  1.82338519e-09  1.82342896e-09  1.82338523e-09  2.35964881e-09  2.35964876e-09  1.82338523e-09  1.82528067e-09 
 8.27538413e-06  7.71119487e-09  7.71119485e-09  7.71114771e-09  7.71119485e-09  7.22224926e-09  7.22224930e-09  7.71119490e-09  7.70913437e-09 
 8.27738413e-06  1.38113914e-09  1.38113916e-09  1.38118986e-09  1.38113918e-09  1.82018913e-09  1.82018909e-09  1.38113915e-09  1.38336420e-09 
 8.27938413e-06  8.16543488e-09  8.16543486e-09  8.16538045e-09  8.16543485e-09  7.77872099e-09  7.77872102e-09  8.16543488e-09  8.16304619e-09 
 8.28138413e-06  9.15444096e-10  9.15444152e-10  9.15502323e-10  9.15444103e-10  1.24751836e-09  1.24751832e-09  9.15444102e-10  9.17994814e-10 
 8.28338413e-06  8.64202980e-09  8.64202974e-09  8.64196766e-09  8.64202974e-09  8.36676117e-09  8.36676121e-09  8.64202980e-09  8.63931906e-09 
 8.28538413e-06  4.28517929e-10  4.28517988e-10  4.28584096e-10  4.28517942e-10  6.44950748e-10  6.44950696e-10  4.28517912e-10  4.31386054e-10 
 8.28738413e-06  9.13870629e-09  9.13870629e-09  9.13863597e-09  9.13870626e-09  8.98300378e-09  8.98300380e-09  9.13870631e-09  9.13568383e-09 
 8.28938413e-06 -7.73404650e-11 -7.73404078e-11 -7.72657784e-11 -7.73404283e-11  1.58919827e-11  1.58919952e-11 -7.73404467e-11 -7.41662390e-11 
 8.29138413e-06  9.65314748e-09  9.65314744e-09  9.65306846e-09  9.65314747e-09  9.62401479e-09  9.62401480e-09  9.65314749e-09  9.64982570e-09 
 8.29338413e-06 -5.99902026e-10 -5.99902031e-10 -5.99818607e-10 -5.99902023e-10 -6.36405211e-10 -6.36405219e-10 -5.99902075e-10 -5.96437279e-10 
 8.29538413e-06  1.01832184e-08  1.01832184e-08  1.01831305e-08  1.01832184e-08  1.02867313e-08  1.02867312e-08  1.01832184e-08  1.01796158e-08 
 8.29738413e-06 -1.13687313e-09 -1.13687315e-09 -1.13678065e-09 -1.13687312e-09 -1.30868974e-09 -1.30868977e-09 -1.13687311e-09 -1.13313837e-09 
 8.29938413e-06  1.07264740e-08  1.07264740e-08  1.07263769e-08  1.07264740e-08  1.09677237e-08  1.09677237e-08  1.07264740e-08  1.07226132e-08 
 8.30138413e-06 -1.68580165e-09 -1.68580169e-09 -1.68569999e-09 -1.68580164e-09 -1.99754221e-09 -1.99754221e-09 -1.68580166e-09 -1.68182150e-09 
 8.30338413e-06  1.12804610e-08  1.12804610e-08  1.12803547e-08  1.12804610e-08  1.16635903e-08  1.16635902e-08  1.12804610e-08  1.12763686e-08 
 8.30538413e-06 -2.24423876e-09 -2.24423874e-09 -2.24412781e-09 -2.24423874e-09 -2.69959122e-09 -2.69959121e-09 -2.24423876e-09 -2.24004161e-09 
